"","event severity","event start","reaction start","impact time","event end"
"66","Crash",-0.137626646793582,-0.0200723803497851,-0.0859580964099324,-0.0861289702758175
"67","Crash",-0.50213090169962,-0.389347548557173,-0.452748527994043,-0.453209099447652
"68","Crash",-0.33726195117928,-0.221792562363779,-0.284950610874591,-0.28453946821899
"69","Near-Crash",0.570721581281528,0.69827384990376,0.627855823697836,0.627538814455769
"70","Near-Crash",-0.184691568667537,-0.0685888101871698,-0.134212403686405,-0.134207979032668
"71","Near-Crash",-0.263032106438923,-0.146065683946628,-0.211178683579556,-0.211337822593616
"72","Near-Crash",-0.0803268811976671,0.0366915033039921,-0.0291784965259653,-0.0295639027550011
"73","Near-Crash",-0.370237556467091,-0.2532733953774,-0.31779678186589,-0.318285749054369
"74","Near-Crash",0.611140138064551,0.736868456390856,0.665989416820887,0.666055651611763
"75","Near-Crash",0.9940580357514,1.12506138523322,1.05265067285075,1.05249949415973
"76","Near-Crash",0.31985131944539,0.442224652553537,0.374320668639519,0.374641066341548
"77","Near-Crash",-0.0583526856895718,0.0588173531387821,-0.00729672499306202,-0.00779455422426112
"78","Crash",-0.43968927907695,-0.32614557622283,-0.388501400689433,-0.388697082529296
"79","Crash",-0.37086239856335,-0.256177567777053,-0.320626145812935,-0.319830072760278
"80","Near-Crash",0.670670485221971,0.799050540486527,0.728175762049455,0.72897350528643
"81","Near-Crash",-0.339175573733297,-0.224920078272387,-0.28945260550529,-0.290323662462937
"82","Near-Crash",-0.511799547723182,-0.400227770002845,-0.463573951004531,-0.464722032675198
"83","Crash",-0.522005069246211,-0.409912114179056,-0.472023438276804,-0.471006026227603
"84","Crash",0.23151470442905,0.352893610021387,0.285823554977562,0.285695040534439
"85","Crash",0.313635013272107,0.436738600919049,0.36727428197011,0.367853763654081
"86","Crash",0.94478976007209,1.07444368877521,1.00154594458968,1.00132481833785
"87","Crash",-0.0107446049878074,0.108217968829651,0.0413050234031792,0.0406803629735585
"88","Near-Crash",-0.159260844423601,-0.042817372316991,-0.106848081473678,-0.106324512557173
"89","Near-Crash",-0.513373870546717,-0.401977058561896,-0.46498547442242,-0.464448968165381
"90","Near-Crash",0.440842391856492,0.564269158098089,0.494663744008592,0.494501644879657
"91","Near-Crash",-0.23659325706985,-0.121731843219525,-0.186640917708866,-0.187735642610091
"92","Near-Crash",-0.523003420305038,-0.411550437766887,-0.474522908635382,-0.475078127053955
"93","Near-Crash",0.431460684493893,0.554981319328596,0.4860198300895,0.484987908885941
"94","Near-Crash",-0.266956394062466,-0.15186766769663,-0.215413955734473,-0.216274744695276
"95","Near-Crash",1.1527602485776,1.28557610341178,1.21136598776858,1.21082285852412
"96","Near-Crash",-0.330906713634873,-0.216968059857078,-0.280214883126957,-0.280849938492511
"97","Near-Crash",-0.250572266336207,-0.133067939865434,-0.197222079083638,-0.197393281494585
"98","Near-Crash",-0.48992518732097,-0.377177447668968,-0.440380326031532,-0.440039528062858
"99","Near-Crash",-0.705209470016881,-0.595916263708578,-0.656572228776616,-0.65766141290753
"100","Near-Crash",0.155258835372109,0.279077873528953,0.210965084544341,0.20990805663231
"101","Near-Crash",-0.114311309758209,0.00210577144596245,-0.0639029552677709,-0.0647035847523026
"102","Near-Crash",0.283660744489118,0.406071275433295,0.338003595956794,0.337145588727415
"103","Near-Crash",-0.252539646254931,-0.136959488473974,-0.201566145932624,-0.201340432493822
"104","Near-Crash",-0.209741802472969,-0.0933262241535539,-0.15875508286586,-0.158534587227328
"105","Near-Crash",0.539108061948801,0.663337553550664,0.592959399149276,0.592970532229653
"106","Near-Crash",0.587246036674096,0.714686770678828,0.644087992052926,0.644012536605885
"107","Near-Crash",0.396400410491637,0.519697992396715,0.451472250463213,0.45111106250088
"108","Near-Crash",-0.605402290037935,-0.494417947421248,-0.556860838810531,-0.557752794684435
"109","Near-Crash",-0.329053829921498,-0.213617907222774,-0.277972308626632,-0.278885839524724
"110","Near-Crash",-0.393242217823318,-0.277651056666387,-0.34100444486393,-0.341013982213414
"111","Near-Crash",1.45342449123102,1.58983145274993,1.51266622493068,1.51250789840395
"112","Near-Crash",-0.607433201387675,-0.49600608939789,-0.557821039723346,-0.559012822435392
"113","Near-Crash",-0.436201333699399,-0.321988277109965,-0.384520918689013,-0.385632301938388
"114","Near-Crash",-0.510153315697508,-0.396260595585893,-0.458839627059401,-0.459159659472645
"115","Near-Crash",1.303235490161,1.43733024312996,1.36219193261327,1.36316828621601
"116","Near-Crash",0.451898955296101,0.576080213092153,0.505836608138849,0.504997430357267
"117","Near-Crash",-0.109501072838407,0.00745965461154414,-0.0587973255603021,-0.0582286566326216
"118","Near-Crash",-0.357524288787904,-0.241349961845603,-0.305463674965982,-0.306436574438128
"119","Near-Crash",-0.559355965503021,-0.447742687966219,-0.510422350073132,-0.511420275645902
"120","Near-Crash",-0.0247019716787634,0.0927945446132387,0.0269686903298978,0.0261286218719771
"121","Near-Crash",-0.186455089488933,-0.0668402284113746,-0.132290598058271,-0.133426691630542
"122","Near-Crash",-0.128693848333659,-0.00988975397796526,-0.0758184309227048,-0.0768517965952339
"123","Near-Crash",0.00574005599192715,0.127028298409689,0.0608368295441928,0.0599598405111818
"124","Near-Crash",-0.579429105113784,-0.468712947177151,-0.530825917569201,-0.530822597114677
"125","Near-Crash",-0.346293886597492,-0.231850794882511,-0.294475410865016,-0.295480299710029
"126","Near-Crash",0.792479088465161,0.920820814127681,0.849470615516319,0.848565231106647
"127","Near-Crash",-0.226407981827035,-0.111423409428104,-0.175369085502069,-0.17472190752653
"128","Near-Crash",0.156471517742167,0.277327878186646,0.209192081981643,0.209078333623045
"129","Near-Crash",-0.665832549443486,-0.555186465004555,-0.617604776966121,-0.618372413898581
"130","Near-Crash",0.795971920875868,0.924558283986374,0.853700974362472,0.852969361529769
"131","Near-Crash",-0.0650025415184712,0.0528195904268183,-0.0128010346116996,-0.0135878740173798
"132","Near-Crash",-0.24168345117468,-0.126834111545905,-0.191698116229942,-0.192417049334956
"133","Near-Crash",-0.073748934570907,0.0453835237885232,-0.0209936260257188,-0.0213207239920552
"134","Near-Crash",-0.447098021340077,-0.332261371738576,-0.394593903557295,-0.395610738974519
"135","Near-Crash",-0.104467428688657,0.0150596949652735,-0.0487460996308338,-0.049544643648171
"136","Near-Crash",-0.623811045785591,-0.512552592208376,-0.574847058394513,-0.575314563081895
"137","Near-Crash",-0.333101689669105,-0.218460079310879,-0.282821042475848,-0.283017607403349
"138","Near-Crash",-0.357374187055283,-0.243475259096943,-0.307473218250623,-0.308005466930266
"139","Near-Crash",-0.344443097326897,-0.22787796619951,-0.29175133210578,-0.290878215066422
"140","Near-Crash",-0.422722198110048,-0.308265373407928,-0.371912666498298,-0.372149654020488
"141","Near-Crash",-0.230030669690149,-0.11304971770058,-0.177377224984206,-0.17823384002683
"142","Near-Crash",-0.40643930178486,-0.29216909153163,-0.355779466219748,-0.356841194303012
"143","Near-Crash",1.50104025155631,1.63885959366479,1.56411418290402,1.56337511341528
"144","Near-Crash",0.129788316715339,0.249650245874543,0.181871979547795,0.182228862065187
"145","Near-Crash",-0.0901693659720317,0.0280418898148318,-0.0380343846231791,-0.038924610308768
"146","Near-Crash",0.0877710019430051,0.208487895817736,0.141337884142707,0.140652860040853
"147","Near-Crash",-0.145524790519811,-0.0290958821814658,-0.0950231510802595,-0.0956391964429292
"148","Near-Crash",-0.209279628766015,-0.0940796551046443,-0.158837907213602,-0.158748686650192
"149","Near-Crash",-0.505058932707117,-0.392427709987616,-0.454875288787778,-0.455070711478592
"150","Near-Crash",0.800326965564653,0.930598453693708,0.858863458071357,0.857723070682683
"151","Near-Crash",1.06162825059655,1.19400950544033,1.12145945639249,1.12119101259853
"152","Near-Crash",0.328710812407986,0.453427873947284,0.386568143586676,0.385821268007003
"153","Near-Crash",0.255038089447311,0.37642595853598,0.307682865670399,0.308781276007126
"154","Near-Crash",0.295835740373651,0.4179784529502,0.348838143683559,0.348541995711698
"155","Near-Crash",1.07817225412174,1.20929722727155,1.13529954528057,1.13500007439063
"156","Near-Crash",-0.45709409858503,-0.344464691439822,-0.408322390146294,-0.408192765385746
"157","Near-Crash",-0.680454552643535,-0.570684101462867,-0.632800237171921,-0.631846638232631
"158","Near-Crash",0.387146464138664,0.511955888608493,0.443302821790511,0.442863671946009
"159","Near-Crash",-0.558918226961843,-0.446404747262266,-0.507531218815906,-0.507992578984107
"160","Near-Crash",0.0232391254251411,0.146331962702543,0.0804465467241848,0.0792730123842067
"161","Near-Crash",0.348922883389873,0.470889661074526,0.402771533990431,0.402301307845007
"162","Near-Crash",-0.253973641412155,-0.139022588798771,-0.201808301864583,-0.202801924291868
"163","Near-Crash",0.202660962533766,0.328122270458706,0.25995147482671,0.25903860943982
"164","Near-Crash",0.487031138500497,0.611564973252047,0.541003264669451,0.542304781265407
"165","Near-Crash",-0.106716162087595,0.0119512622045833,-0.0532228258164587,-0.0543053724542937
"166","Near-Crash",-0.324638744539665,-0.20911428431438,-0.273755987805521,-0.272460048977503
"167","Near-Crash",0.213106646828988,0.334160319816272,0.26561371222706,0.26465503397208
"168","Near-Crash",-0.236774077296589,-0.122129762192755,-0.187422133802406,-0.186681992663469
"169","Near-Crash",-0.240895242541523,-0.12538167195445,-0.190528748744014,-0.191203351295176
"170","Near-Crash",-0.474238509040703,-0.360490294990501,-0.423691219961353,-0.422654654926256
"171","Near-Crash",-0.381583153010445,-0.267243673219101,-0.331087983974857,-0.3305785657534
"172","Near-Crash",-0.317338913301138,-0.202654285352872,-0.267014226279505,-0.267787065836489
"173","Near-Crash",-0.42973858142558,-0.31695527354269,-0.379464422069188,-0.38059219093456
"174","Near-Crash",-0.0395697228317546,0.0775322669792359,0.0124077488559578,0.0117671133723509
"175","Near-Crash",-0.59398618058763,-0.482408286332197,-0.545033802713356,-0.544795918791864
"176","Near-Crash",-0.117686853373194,0.000508441286990228,-0.0650807455687239,-0.0652707727315634
"177","Near-Crash",-0.299092127795194,-0.184398780628937,-0.247637540315196,-0.248225398239877
"178","Crash",-0.3408839408948,-0.224875550927247,-0.289829526477645,-0.289224384770459
"179","Crash",-0.566292061845291,-0.45443521861901,-0.516420096271966,-0.5156587422533
"180","Crash",-0.473358843072786,-0.360102977766113,-0.423503812327053,-0.423091277355836
"181","Near-Crash",-0.283067546079632,-0.168443148620619,-0.233331388995753,-0.233677868930221
"182","Near-Crash",-0.630624268151389,-0.518592055132455,-0.579101983784488,-0.579196431306292
"183","Crash",0.0784926204242574,0.197941982852238,0.130584055059929,0.130835875028522
"184","Crash",-0.663767428861661,-0.553358723504067,-0.61608656455792,-0.615276746833556
"185","Near-Crash",-0.393401395474656,-0.279181949199278,-0.343049785112427,-0.342830668463819
"186","Crash",0.0270572946144587,-0.601830625996313,0.0806044745058978,0.0799574285720524
"187","Near-Crash",1.54628300821101,1.6829720570329,1.60657289154225,1.6070527996103
"188","Crash",-0.534053700416305,-0.42263209244057,-0.485876863288669,-0.486820602941425
"189","Near-Crash",-0.335257569438097,-0.221268835970948,-0.283410639527576,-0.283841012724727
"190","Crash-Relevant",0.35682242341129,0.480089151936997,0.412909795675155,0.41284833679104
"191","Crash-Relevant",0.0235958788454631,0.14145233110186,0.0771469089382609,0.0760959173419608
"192","Near-Crash",0.264229202516861,0.385522259043047,0.319841901059797,0.31967718171763
"193","Near-Crash",-0.327386653468017,-0.210134172553051,-0.274398929352406,-0.27484462517249
"194","Crash",-0.268813466661402,-0.601830625996313,-0.216616312579248,-0.212750878784522
"195","Near-Crash",-0.68169585906493,-0.572378967711192,-0.633693055564539,-0.633397279626427
"196","Near-Crash",-0.661440502932242,-0.551130235897324,-0.613438291133905,-0.614482122090334
"197","Crash-Relevant",-0.237754974665576,-0.122489514870152,-0.183231081426369,-0.184002591033718
"198","Near-Crash",-0.127100675525097,-0.0106608545104603,-0.0751846140920966,-0.0752162173976128
"199","Near-Crash",-0.299366499799473,-0.1849832903818,-0.249141012797104,-0.248565149455177
"200","Near-Crash",-0.160920341253553,-0.0452713237824562,-0.108826741103229,-0.109668675345785
"201","Near-Crash",-0.689935396964423,-0.580596029847569,-0.642525780920434,-0.643363081286782
"202","Near-Crash",-0.704481302076771,-0.595251180664511,-0.657213064619745,-0.657608765508465
"203","Near-Crash",-0.57428166290628,-0.463327258765041,-0.524987502954584,-0.526109601950374
"204","Near-Crash",1.35998720989595,1.49470761465011,1.41814118331605,1.41721049037363
"205","Near-Crash",-0.623908786448693,-0.51383116311881,-0.576284552158728,-0.577350964477732
"206","Near-Crash",-0.418277092381691,-0.303737719868823,-0.366081270896201,-0.366142936769826
"207","Near-Crash",-0.672657640318375,-0.563275599371563,-0.625454840569136,-0.626354461562164
"208","Near-Crash",-0.498645748912443,-0.386980531432218,-0.450781098784525,-0.451756031233456
"209","Near-Crash",0.214670497438619,0.336666573242695,0.268970204014401,0.26920306728598
"210","Near-Crash",-0.510362759975584,-0.397129232207741,-0.460392934530205,-0.460463911038816
"211","Near-Crash",0.249701449241945,0.370529972612906,0.302374386501086,0.302143491933004
"212","Near-Crash",0.67901055637494,0.804967729907287,0.733721483841964,0.733288486113802
"213","Near-Crash",-0.654109953199597,-0.54419386502115,-0.604458868416329,-0.605591731301548
"214","Near-Crash",-0.566125902718017,-0.455293253492015,-0.518174849402111,-0.518132468044036
"215","Near-Crash",0.43954313918483,0.562499372824608,0.493348381062236,0.492906779670646
"216","Near-Crash",-0.627113982050843,-0.515220699000465,-0.576384924037772,-0.577087727482406
"217","Near-Crash",-0.369667169883132,-0.255007134704815,-0.318561854230633,-0.318333482696188
"218","Near-Crash",1.83483439011573,1.97667371878973,1.89856311049706,1.89836489794367
"219","Near-Crash",-0.641983129499021,-0.531596160262955,-0.592754665038265,-0.593932087321941
"220","Near-Crash",-0.092330132774178,0.0257921987104033,-0.0399926891164205,-0.0404591065001841
"221","Near-Crash",-0.692642813332346,-0.582171449725599,-0.644353531780793,-0.644782455165576
"222","Near-Crash",-0.0198254107375706,0.0983555152728818,0.0322610257704139,0.0335848975102307
"223","Near-Crash",0.389393103094822,0.513910144311837,0.444677144442041,0.443883627557229
"224","Near-Crash",0.262171761558565,0.385240959307087,0.317208367562076,0.316379348640195
"225","Near-Crash",-0.537765053023804,-0.425967402626495,-0.488471090316275,-0.487639796470877
"226","Near-Crash",-0.317405935470122,-0.201685285508646,-0.264943617585934,-0.265900885019318
"227","Near-Crash",2.4508944877948,2.60216347162928,2.51810607724345,2.51810551095127
"228","Near-Crash",-0.574655870016442,-0.463918129567209,-0.525136306020021,-0.524422077319008
"229","Near-Crash",-0.144904835456708,-0.0279749239371605,-0.0936354923049411,-0.0936407011744197
"230","Near-Crash",-0.407811161806255,-0.294021570446084,-0.355311298084625,-0.355117869440282
"231","Near-Crash",-0.0996495121453256,0.018467803826585,-0.0471991092712983,-0.0476682903454924
"232","Near-Crash",0.0762138666787952,0.195845663714401,0.128286732261943,0.128487801030221
"233","Near-Crash",-0.550425261485879,-0.43864850780892,-0.501871789020563,-0.501945147744834
"234","Near-Crash",-0.606434850328848,-0.495675314833997,-0.557710139325521,-0.558572690179208
"235","Near-Crash",-0.50653760931033,-0.393991114550291,-0.457021702816571,-0.457891910103158
"236","Near-Crash",-0.450262724381799,-0.336398174137012,-0.399584421459426,-0.400088575756332
"237","Near-Crash",-0.679324949837114,-0.568981460598723,-0.628483544471765,-0.629325880765396
"238","Near-Crash",-0.0378843945408399,0.0816542269292917,0.0153178314469896,0.015213061132489
"239","Near-Crash",-0.353371706901259,-0.239117940322579,-0.303546782646612,-0.303679956623081
"240","Near-Crash",-0.357072587294854,-0.243319059997327,-0.305832173123312,-0.306935671781264
"241","Near-Crash",-0.635109168292581,-0.524229358383766,-0.586033258648559,-0.585688908558995
"242","Near-Crash",3.7728097284923,3.93848988262545,3.84639523705774,3.84600277895633
"243","Near-Crash",-0.614453773588768,-0.503749606752625,-0.566396167319737,-0.567289695533739
"244","Near-Crash",-0.240458900295532,-0.124609864638699,-0.18909476448606,-0.189866107358924
"245","Near-Crash",1.44861774504919,1.58536740970388,1.50906968291514,1.5086646382722
"246","Near-Crash",-0.221752035525415,-0.106560033842313,-0.171220147201155,-0.171532177108509
"247","Near-Crash",1.41272807170575,1.54784640698292,1.47511450794559,1.4746417831004
"248","Near-Crash",-0.518265092587375,-0.406128703408711,-0.469230573194865,-0.468019163787312
"249","Near-Crash",-0.283223232993002,-0.167713748300239,-0.230984933110124,-0.231753781985723
"250","Near-Crash",-0.442223554841665,-0.329246234367702,-0.39206495334613,-0.391756247397636
"251","Near-Crash",5.10875005619732,5.28971811179496,5.18851957245135,5.19010140656701
"252","Near-Crash",-0.544086779483719,-0.432736265870954,-0.495104759049474,-0.495422485983334
"253","Near-Crash",0.272502251500846,0.39422700162619,0.326366775098927,0.325516129256605
"254","Near-Crash",-0.17920482672955,-0.0632059489080847,-0.128358547244243,-0.128529781552171
"255","Near-Crash",-0.55957378755222,-0.447580834600553,-0.510235644340085,-0.510582129052787
"256","Near-Crash",-0.61528177663476,-0.502755869494432,-0.564923578492919,-0.565393687202076
"257","Near-Crash",0.195051153763687,0.316340193578146,0.249406110415793,0.248501408008279
"258","Near-Crash",-0.508841496369162,-0.396454960981343,-0.459333063639598,-0.460223136933759
"259","Crash-Relevant",0.0939468155558601,0.213144183909466,0.148811026773367,0.147841686891856
"260","Near-Crash",-0.290518875345967,-0.175137799623179,-0.240003662297815,-0.24081475034748
"261","Near-Crash",-0.685453289413606,-0.57461028245096,-0.636657184551979,-0.637042585537692
"262","Non-Subject Conflict",-0.373888170233948,-0.260861420415774,-0.323306004793292,-0.323801792545746
"263","Near-Crash",1.05609263832701,1.18818631819264,1.11525886073181,1.1147315277159
"264","Near-Crash",-0.572266110803599,-0.460940451708913,-0.523476309558904,-0.524156734427721
"265","Near-Crash",-0.386706160052173,-0.273768696240177,-0.336696174978799,-0.337475375030922
"266","Crash",-0.521894063778831,-0.408188269817227,-0.471487887621483,-0.4716181399874
"267","Crash",0.292683603988614,0.414726543188504,0.346015096847782,0.345567066681861
"268","Crash",0.338192354876468,0.459939468086492,0.393277617655097,0.393681875670076
"269","Near-Crash",-0.363550000668138,-0.249813691338387,-0.310177643774802,-0.310797183011356
"270","Near-Crash",-0.234285181125458,-0.118544957517398,-0.183901397122084,-0.184703854389265
"271","Near-Crash",-0.0509641897066592,0.0671651701775525,0.000962547039902618,0.000309635405153082
"272","Near-Crash",-0.127895865634191,-0.0116418696700414,-0.0746420444242559,-0.0747578340430864
"273","Near-Crash",0.217848465284619,0.338244820253751,0.271638130673473,0.27074879492253
"274","Near-Crash",-0.303691524141734,-0.189898967928549,-0.251081769759044,-0.251994250047614
"275","Near-Crash",0.78818129187905,0.915719252584556,0.844939842934286,0.844578770049441
"276","Near-Crash",0.0685265635258281,0.187493605976094,0.120298394112273,0.120299375562302
"277","Near-Crash",-0.589157791830394,-0.477983116365239,-0.539168013949909,-0.537531981651528
"278","Near-Crash",-0.0709933460190261,0.0469815607307516,-0.0184885404571243,-0.0192955540413527
"279","Near-Crash",0.14036804534853,0.260432224447605,0.192801283943588,0.191994603609095
"280","Crash",-0.609076640822975,-0.496263358503141,-0.55844643373893,-0.558547419427657
"281","Crash",-0.29758412899305,-0.180771568958209,-0.24586874916001,-0.246017717305749
"282","Crash",-0.00333376828190015,0.116047006958383,0.0491957972788135,0.0489635537597939
"283","Crash",2.00124415237511,-0.601830625996313,2.06496705172993,2.06592893379196
"284","Near-Crash",-0.491009410533807,-0.376973187307931,-0.439660877248173,-0.439802965749726
"285","Near-Crash",-0.36459024058258,-0.250177684715321,-0.314670513689224,-0.31551017817566
"286","Near-Crash",-0.455788562585026,-0.342424914962479,-0.406247570045211,-0.406632296477458
"287","Near-Crash",-0.0778351924361614,0.0394161527565752,-0.0268755585179635,-0.0267707827432697
"288","Near-Crash",-0.312083956364222,-0.197007793919231,-0.260942078547953,-0.260431873204441
"289","Near-Crash",-0.437360956852344,-0.324206869751122,-0.388290830313815,-0.388712525766355
"290","Near-Crash",-0.552536459808881,-0.441628306016985,-0.502050773839838,-0.502844365320865
"291","Near-Crash",-0.562404077896614,-0.451858993650225,-0.512816535243901,-0.512898614611649
"292","Near-Crash",0.078350198315166,0.197298103305856,0.130539133379797,0.130131803811692
"293","Crash",-0.506013998615141,-0.392736574270567,-0.456068520916277,-0.455661064313442
"294","Crash",-0.449635787842759,-0.337362226498445,-0.400314398761566,-0.400377083503208
"295","Crash",-0.471894129421444,-0.357549369861526,-0.42077060885154,-0.419440355722004
"296","Near-Crash",-0.504494131303906,-0.390156815385502,-0.452559014655988,-0.451719529036771
"297","Near-Crash",0.227166641216201,0.348509433483288,0.28172304786304,0.281411648146506
"298","Near-Crash",-0.327337783136466,-0.213031277120142,-0.276934196674839,-0.277445406686304
"299","Near-Crash",-0.492400818687823,-0.378911186996383,-0.439786517572291,-0.440745705175651
"300","Near-Crash",-0.129664273488742,-0.0109131761329174,-0.0760767305834621,-0.0761477253784039
"301","Near-Crash",-0.502972867697484,-0.390349767214439,-0.452905051973252,-0.453880178294401
"302","Near-Crash",0.289729741520155,0.411915666178667,0.343471406710324,0.343416946904045
"303","Near-Crash",-0.437173853297263,-0.324033001070101,-0.385384959130296,-0.385801475580717
"304","Near-Crash",-0.684861260254245,-0.57488239400459,-0.637222215059885,-0.637934783460514
"305","Near-Crash",0.383074169225282,0.507754062150488,0.438764328294705,0.438338101522377
"306","Near-Crash",0.113619218447905,0.234142007667389,0.166274329924566,0.165958709858123
"307","Near-Crash",-0.525164885254778,-0.411762472743741,-0.473943138201182,-0.474586049364027
"308","Near-Crash",-0.244027830793939,-0.128428614571853,-0.192733420576728,-0.192874730724161
"309","Near-Crash",-0.533138428921115,-0.420050213205736,-0.483257367815989,-0.483988172871725
"310","Near-Crash",-0.3051318026273,-0.190211366127781,-0.253351016506947,-0.254107165663425
"311","Near-Crash",0.0933317475259115,0.212574516604983,0.14720577860991,0.146868060991813
"312","Near-Crash",-0.450641120377522,-0.337944615901539,-0.400829594280577,-0.401703797959648
"313","Near-Crash",0.282777587783233,0.407315920747432,0.339835558224665,0.338760810930731
"314","Near-Crash",-0.254174009771514,-0.138623963042284,-0.203419165238056,-0.203958061175337
